Item,ID_Calle,Nombre_Calle,ID_Calle_Origen,ID_Calle_Final,ID_Origen_intereccion,ID_Final_Interseccion,distancia_Km,velocidad,Costo1,Costo2,Latitud_Origen_Interseccion,Longitud_Origen_Interseccion,Latitud_Destino_Interseccion,Longitud_Destino_Interseccion
1530,14074796,Ernesto DIez Canseco,133933009,133933007,4260,3985,0.0973965,40,0.0024349,1000000,-12.1215651,-77.0230257,-12.12178,-77.0238942
1531,14074796,Ernesto DIez Canseco,133933007,133933005,3985,333,0.0910316,40,0.0022758,1000000,-12.12178,-77.0238942,-12.1219462,-77.0247141
1532,14074831,Ernesto DIez Canseco,133933273,133933274,334,3984,0.0945109,40,0.0023628,1000000,-12.1220959,-77.0246869,-12.1219227,-77.0238358
1533,14074831,Ernesto DIez Canseco,133933274,133933276,3984,4261,0.0974976,40,0.0024374,1000000,-12.1219227,-77.0238358,-12.1217045,-77.0229672
1534,14074831,Ernesto DIez Canseco,133933276,133932617,4261,335,0.088715,40,0.0022179,1000000,-12.1217045,-77.0229672,-12.1215031,-77.0221776
1535,14076594,Guardia Chalaca,301457503,627805345,336,337,0.6691081,30,0.0223036,1000000,-12.0673129,-77.116518,-12.0637352,-77.121464
1536,14076698,Plaza Garibaldi,133955883,133955884,338,10416,0.0409649,70,0.0005852,1000000,-12.0523633,-77.1384095,-12.052,-77.138472
1537,14076698,Plaza Garibaldi,133955884,133957392,10416,10422,0.0561084,70,0.0008015,1000000,-12.052,-77.138472,-12.0517156,-77.1388928
1538,14076698,Plaza Garibaldi,133957392,133957395,10422,3195,0.0514545,70,0.0007351,1000000,-12.0517156,-77.1388928,-12.0517421,-77.1393622
1539,14076698,Plaza Garibaldi,133957395,133957399,3195,3198,0.0724258,70,0.0010347,1000000,-12.0517421,-77.1393622,-12.0522038,-77.1397999
1540,14076698,Plaza Garibaldi,133957399,133957382,3198,3199,0.0271287,70,0.0003876,1000000,-12.0522038,-77.1397999,-12.0524472,-77.1397828
1541,14076698,Plaza Garibaldi,133957382,133953624,3199,11594,0.0836625,70,0.0011952,1000000,-12.0524472,-77.1397828,-12.0529173,-77.139242
1542,14076698,Plaza Garibaldi,133953624,133957386,11594,21450,0.0524705,70,0.0007496,1000000,-12.0529173,-77.139242,-12.0528753,-77.1387614
1543,14076698,Plaza Garibaldi,133957386,133955883,21450,338,0.0711555,70,0.0010165,1000000,-12.0528753,-77.1387614,-12.0523633,-77.1384095
1544,14076940,Cuzco,365208317,133963967,339,347,0.1717667,40,0.0042942,0.0042942,-12.060254,-77.1384021,-12.0587174,-77.138564
1545,14076940,Cuzco,133963967,133960419,347,342,0.0337189,40,0.000843,0.000843,-12.0587174,-77.138564,-12.0584152,-77.1385897
1546,14076940,Cuzco,133960419,133960421,342,3903,0.0439831,40,0.0010996,0.0010996,-12.0584152,-77.1385897,-12.058021,-77.1386231
1547,14076940,Cuzco,133960421,133960425,3903,344,0.0569746,40,0.0014244,0.0014244,-12.058021,-77.1386231,-12.0575087,-77.1386326
1548,14076940,Cuzco,133960425,133960891,344,358,0.0959652,40,0.0023991,0.0023991,-12.0575087,-77.1386326,-12.056854,-77.1380576
1549,14076940,Cuzco,133960891,133960892,358,362,0.0975215,40,0.002438,0.002438,-12.056854,-77.1380576,-12.0561741,-77.1374911
1550,14076940,Cuzco,133960892,133960894,362,366,0.0970856,40,0.0024271,0.0024271,-12.0561741,-77.1374911,-12.0554858,-77.1369418
1551,14076940,Cuzco,133960894,632025541,366,3310,0.1062861,40,0.0026572,0.0026572,-12.0554858,-77.1369418,-12.0547353,-77.1363365
1552,14076940,Cuzco,632025541,133953631,3310,340,0.0706049,40,0.0017651,0.0017651,-12.0547353,-77.1363365,-12.0542099,-77.1359719
1553,14076942,Monteagudo,133958851,365208224,341,3899,0.0264207,40,0.0006605,0.0006605,-12.0564715,-77.1423573,-12.0566204,-77.142168
1554,14076942,Monteagudo,365208224,133960480,3899,11583,0.0806091,40,0.0020152,0.0020152,-12.0566204,-77.142168,-12.057089,-77.1416024
1555,14076942,Monteagudo,133960480,133960481,11583,351,0.092268,40,0.0023067,0.0023067,-12.057089,-77.1416024,-12.0576094,-77.1409415
1556,14076942,Monteagudo,133960481,133960482,351,8006,0.0627526,40,0.0015688,0.0015688,-12.0576094,-77.1409415,-12.0578276,-77.1404093
1557,14076942,Monteagudo,133960482,632027337,8006,3911,0.0634362,40,0.0015859,0.0015859,-12.0578276,-77.1404093,-12.058011,-77.1398569
1558,14076942,Monteagudo,632027337,133960419,3911,342,0.1449418,40,0.0036235,0.0036235,-12.058011,-77.1398569,-12.0584152,-77.1385897
1559,14076943,Nicholas de Pierola,133964171,632025625,343,3319,0.0990914,40,0.0024773,0.0024773,-12.058625,-77.1372078,-12.058063,-77.137915
1560,14076943,Nicholas de Pierola,632025625,133960425,3319,344,0.0994388,40,0.002486,0.002486,-12.058063,-77.137915,-12.0575087,-77.1386326
1561,14076943,Nicholas de Pierola,133960425,133960426,344,3910,0.0893935,40,0.0022348,0.0022348,-12.0575087,-77.1386326,-12.0569883,-77.1392592
1562,14076943,Nicholas de Pierola,133960426,133961611,3910,352,0.1011775,40,0.0025294,0.0025294,-12.0569883,-77.1392592,-12.0564343,-77.1399973
1563,14076943,Nicholas de Pierola,133961611,133961612,352,11585,0.0921434,40,0.0023036,0.0023036,-12.0564343,-77.1399973,-12.0559055,-77.1406497
1564,14076943,Nicholas de Pierola,133961612,133961613,11585,3898,0.0810437,40,0.0020261,0.0020261,-12.0559055,-77.1406497,-12.0554522,-77.1412333
1565,14076943,Nicholas de Pierola,133961613,133958857,3898,11592,0.0556825,40,0.0013921,0.0013921,-12.0554522,-77.1412333,-12.0551333,-77.1416281
1566,14076943,Nicholas de Pierola,133958857,632068865,11592,3201,0.0204473,40,0.0005112,0.0005112,-12.0551333,-77.1416281,-12.0550046,-77.1417624
1567,14076943,Nicholas de Pierola,632068865,632068853,3201,3239,0.119372,40,0.0029843,0.0029843,-12.0550046,-77.1417624,-12.0543302,-77.1426165
1568,14076943,Nicholas de Pierola,632068853,632068846,3239,345,0.0175576,40,0.0004389,0.0004389,-12.0543302,-77.1426165,-12.0542218,-77.1427339
1569,14077002,Montezuma,133958848,133965890,346,11581,0.0779883,40,0.0019497,0.0019497,-12.0583675,-77.1426542,-12.0584259,-77.1419395
1570,14077002,Montezuma,133965890,309373540,11581,350,0.060405,40,0.0015101,0.0015101,-12.0584259,-77.1419395,-12.0584773,-77.1413865
1571,14077002,Montezuma,309373540,632027535,350,8005,0.0765567,40,0.0019139,0.0019139,-12.0584773,-77.1413865,-12.05854,-77.1406854
1572,14077002,Montezuma,632027535,632027404,8005,3912,0.0959272,40,0.0023982,0.0023982,-12.05854,-77.1406854,-12.0586185,-77.1398069
1573,14077002,Montezuma,632027404,133963967,3912,347,0.1356012,40,0.00339,0.00339,-12.0586185,-77.1398069,-12.0587174,-77.138564
1574,14077002,Montezuma,133963967,133963969,347,7990,0.1509203,40,0.003773,0.003773,-12.0587174,-77.138564,-12.0588433,-77.1371821
1575,14077002,Montezuma,133963969,432032649,7990,7999,0.0929461,40,0.0023237,0.0023237,-12.0588433,-77.1371821,-12.0589225,-77.1363312
1576,14077002,Montezuma,432032649,632021902,7999,11572,0.0660456,40,0.0016511,0.0016511,-12.0589225,-77.1363312,-12.0589726,-77.135726
1577,14077002,Montezuma,632021902,133963898,11572,357,0.050909,40,0.0012727,0.0012727,-12.0589726,-77.135726,-12.0590112,-77.1352595
1578,14077002,Montezuma,133963898,632019680,357,348,0.1070448,40,0.0026761,0.0026761,-12.0590112,-77.1352595,-12.0591081,-77.1342801
1579,14077076,Zepita,309373543,632028020,349,355,0.0372341,40,0.0009309,0.0009309,-12.0606524,-77.1412834,-12.0603181,-77.1413031
1580,14077076,Zepita,632028020,309373938,355,8012,0.0535428,40,0.0013386,0.0013386,-12.0603181,-77.1413031,-12.0598369,-77.1413211
1581,14077076,Zepita,309373938,309373540,8012,350,0.1513478,40,0.0037837,0.0037837,-12.0598369,-77.1413211,-12.0584773,-77.1413865
1582,14077076,Zepita,309373540,432032863,350,8008,0.0715254,40,0.0017881,0.0017881,-12.0584773,-77.1413865,-12.057904,-77.1411674
1583,14077076,Zepita,432032863,133960481,8008,351,0.0409453,40,0.0010236,0.0010236,-12.057904,-77.1411674,-12.0576094,-77.1409415
1584,14077076,Zepita,133960481,632028174,351,3901,0.0716063,40,0.0017902,0.0017902,-12.0576094,-77.1409415,-12.0571216,-77.1405116
1585,14077076,Zepita,632028174,133961611,3901,352,0.0947016,40,0.0023675,0.0023675,-12.0571216,-77.1405116,-12.0564343,-77.1399973
1586,14077076,Zepita,133961611,133960430,352,359,0.0994239,40,0.0024856,0.0024856,-12.0564343,-77.1399973,-12.055746,-77.1394137
1587,14077076,Zepita,133960430,133960432,359,363,0.0948364,40,0.0023709,0.0023709,-12.055746,-77.1394137,-12.0550577,-77.1388987
1588,14077076,Zepita,133960432,133962619,363,367,0.1006282,40,0.0025157,0.0025157,-12.0550577,-77.1388987,-12.0543694,-77.1382979
1589,14077076,Zepita,133962619,632031531,367,3309,0.1020032,40,0.0025501,0.0025501,-12.0543694,-77.1382979,-12.0536496,-77.1377164
1590,14077076,Zepita,632031531,632031544,3309,353,0.0418979,40,0.0010474,0.0010474,-12.0536496,-77.1377164,-12.0533546,-77.1374767
1591,14077168,Castilla,133958845,309373755,354,11579,0.0645766,40,0.0016144,0.0016144,-12.0602282,-77.1428383,-12.0602484,-77.1422448
1592,14077168,Castilla,309373755,632028020,11579,355,0.102694,40,0.0025674,0.0025674,-12.0602484,-77.1422448,-12.0603181,-77.1413031
1593,14077276,Ayacucho,632022531,632022542,356,8001,0.0266198,40,0.0006655,0.0006655,-12.059707,-77.134447,-12.0595395,-77.1346219
1594,14077276,Ayacucho,632022542,133963898,8001,357,0.0908735,40,0.0022718,0.0022718,-12.0595395,-77.1346219,-12.0590112,-77.1352595
1595,14077276,Ayacucho,133963898,632021903,357,11573,0.042012,40,0.0010503,0.0010503,-12.0590112,-77.1352595,-12.0587873,-77.1355707
1596,14077276,Ayacucho,632021903,133963900,11573,7998,0.0587905,40,0.0014698,0.0014698,-12.0587873,-77.1355707,-12.058474,-77.1360062
1597,14077276,Ayacucho,133963900,133963901,7998,7989,0.0929981,40,0.002325,0.002325,-12.058474,-77.1360062,-12.0579536,-77.1366757
1598,14077276,Ayacucho,133963901,632025624,7989,3318,0.0945424,40,0.0023636,0.0023636,-12.0579536,-77.1366757,-12.057417,-77.1373501
1599,14077276,Ayacucho,632025624,133960891,3318,358,0.0991871,40,0.0024797,0.0024797,-12.057417,-77.1373501,-12.056854,-77.1380576
1600,14077276,Ayacucho,133960891,133960428,358,3909,0.0954793,40,0.002387,0.002387,-12.056854,-77.1380576,-12.0563084,-77.1387356
1601,14077276,Ayacucho,133960428,133960430,3909,359,0.0966854,40,0.0024171,0.0024171,-12.0563084,-77.1387356,-12.055746,-77.1394137
1602,14077276,Ayacucho,133960430,133961894,359,11586,0.0962035,40,0.0024051,0.0024051,-12.055746,-77.1394137,-12.0552004,-77.1401003
1603,14077276,Ayacucho,133961894,133961896,11586,3897,0.0784264,40,0.0019607,0.0019607,-12.0552004,-77.1401003,-12.0547639,-77.1406668
1604,14077276,Ayacucho,133961896,133958858,3897,360,0.0562821,40,0.0014071,0.0014071,-12.0547639,-77.1406668,-12.0544366,-77.1410616
1605,14077338,Miroquesada,632019465,632019464,361,11558,0.0253591,40,0.000634,0.000634,-12.0595338,-77.133194,-12.0593952,-77.1333792
1606,14077338,Miroquesada,632019464,133964595,11558,8002,0.096992,40,0.0024248,0.0024248,-12.0593952,-77.1333792,-12.0588601,-77.1340836
1607,14077338,Miroquesada,133964595,632021904,8002,11574,0.1312539,40,0.0032813,0.0032813,-12.0588601,-77.1340836,-12.0581142,-77.1350191
1608,14077338,Miroquesada,632021904,133964599,11574,7997,0.0578052,40,0.0014451,0.0014451,-12.0581142,-77.1350191,-12.0577857,-77.1354311
1609,14077338,Miroquesada,133964599,133963193,7997,7988,0.0970929,40,0.0024273,0.0024273,-12.0577857,-77.1354311,-12.0572485,-77.136135
1610,14077338,Miroquesada,133963193,632025626,7988,3317,0.0911247,40,0.0022781,0.0022781,-12.0572485,-77.136135,-12.0567326,-77.1367861
1611,14077338,Miroquesada,632025626,133960892,3317,362,0.0986608,40,0.0024665,0.0024665,-12.0567326,-77.1367861,-12.0561741,-77.1374911
1612,14077338,Miroquesada,133960892,133961275,362,3908,0.0953682,40,0.0023842,0.0023842,-12.0561741,-77.1374911,-12.0556201,-77.1381606
1613,14077338,Miroquesada,133961275,133960432,3908,363,0.1017492,40,0.0025437,0.0025437,-12.0556201,-77.1381606,-12.0550577,-77.1388987
1614,14077338,Miroquesada,133960432,133960433,363,11587,0.0935829,40,0.0023396,0.0023396,-12.0550577,-77.1388987,-12.0545289,-77.1395682
1615,14077338,Miroquesada,133960433,133963197,11587,3896,0.0762426,40,0.0019061,0.0019061,-12.0545289,-77.1395682,-12.0540924,-77.1401089
1616,14077338,Miroquesada,133963197,133953619,3896,11593,0.0577214,40,0.001443,0.001443,-12.0540924,-77.1401089,-12.0537651,-77.1405209
1617,14077338,Miroquesada,133953619,632063787,11593,3200,0.0191409,40,0.0004785,0.0004785,-12.0537651,-77.1405209,-12.0536483,-77.1406502
1618,14077338,Miroquesada,632063787,632063778,3200,3240,0.1407431,40,0.0035186,0.0035186,-12.0536483,-77.1406502,-12.0528534,-77.1416574
1619,14077338,Miroquesada,632063778,632063771,3240,364,0.0179744,40,0.0004494,0.0004494,-12.0528534,-77.1416574,-12.0527497,-77.1417842
1620,14077377,Manuel Raigada,632019291,632019297,365,11559,0.0309464,40,0.0007737,0.0007737,-12.0588882,-77.1325757,-12.0587093,-77.1327937
1621,14077377,Manuel Raigada,632019297,133966601,11559,8003,0.1002549,40,0.0025064,0.0025064,-12.0587093,-77.1327937,-12.0581298,-77.1335
1622,14077377,Manuel Raigada,133966601,632021905,8003,11575,0.1283229,40,0.0032081,0.0032081,-12.0581298,-77.1335,-12.0574213,-77.1344315
1623,14077377,Manuel Raigada,632021905,133966603,11575,7987,0.1589947,40,0.0039749,0.0039749,-12.0574213,-77.1344315,-12.0565434,-77.1355856
1624,14077377,Manuel Raigada,133966603,632025623,7987,3316,0.0891387,40,0.0022285,0.0022285,-12.0565434,-77.1355856,-12.0560436,-77.1362265
1625,14077377,Manuel Raigada,632025623,133960894,3316,366,0.0994852,40,0.0024871,0.0024871,-12.0560436,-77.1362265,-12.0554858,-77.1369418
1626,14077377,Manuel Raigada,133960894,133961276,366,3907,0.0954796,40,0.002387,0.002387,-12.0554858,-77.1369418,-12.0549402,-77.1376198
1627,14077377,Manuel Raigada,133961276,133962619,3907,367,0.0972925,40,0.0024323,0.0024323,-12.0549402,-77.1376198,-12.0543694,-77.1382979
1628,14077377,Manuel Raigada,133962619,133960435,367,11588,0.0987527,40,0.0024688,0.0024688,-12.0543694,-77.1382979,-12.0538406,-77.1390275
1629,14077377,Manuel Raigada,133960435,133960437,11588,3895,0.0758021,40,0.0018951,0.0018951,-12.0538406,-77.1390275,-12.0534209,-77.1395768
1630,14077377,Manuel Raigada,133960437,133953621,3895,368,0.0556899,40,0.0013922,0.0013922,-12.0534209,-77.1395768,-12.0531019,-77.1399716
1631,14096352,Conquistadores,108236183,134252779,369,380,0.1628962,40,0.0040724,1000000,-12.1098897,-77.0369303,-12.1084276,-77.0370239
1632,14096352,Conquistadores,134252779,134252777,380,620,0.1262719,40,0.0031568,1000000,-12.1084276,-77.0370239,-12.1072939,-77.0370909
1633,14096352,Conquistadores,134252777,134252775,620,632,0.0141112,40,0.0003528,1000000,-12.1072939,-77.0370909,-12.1071681,-77.037108
1634,14096352,Conquistadores,134252775,134252774,632,636,0.1028629,40,0.0025716,1000000,-12.1071681,-77.037108,-12.1062449,-77.0371681
1635,14096352,Conquistadores,134252774,134252770,636,641,0.1296905,40,0.0032423,1000000,-12.1062449,-77.0371681,-12.1050868,-77.0371509
1636,14096352,Conquistadores,134252770,2383687279,641,94567,0.0554507,40,0.0013863,1000000,-12.1050868,-77.0371509,-12.1045919,-77.0370884
1637,14096352,Conquistadores,2383687279,134252768,94567,644,0.0603983,40,0.00151,1000000,-12.1045919,-77.0370884,-12.1040545,-77.0370076
1638,14096352,Conquistadores,134252768,134252767,644,62400,0.0600902,40,0.0015023,1000000,-12.1040545,-77.0370076,-12.1035173,-77.0369475
1639,14096352,Conquistadores,134252767,108031677,62400,213,0.0517295,40,0.0012932,1000000,-12.1035173,-77.0369475,-12.1030558,-77.0368875
1640,14096352,Conquistadores,108031677,108031454,213,212,0.0639789,40,0.0015995,1000000,-12.1030558,-77.0368875,-12.1024873,-77.0367968
1641,14096352,Conquistadores,108031454,108029955,212,370,0.0528494,40,0.0013212,1000000,-12.1024873,-77.0367968,-12.1020151,-77.0367415
1642,14096352,Conquistadores,108029955,108029615,370,208,0.0545021,40,0.0013626,1000000,-12.1020151,-77.0367415,-12.1015295,-77.036805
1643,14096352,Conquistadores,108029615,108029280,208,371,0.0609994,40,0.001525,1000000,-12.1015295,-77.036805,-12.1009836,-77.0367711
1644,14096352,Conquistadores,108029280,134252763,371,36685,0.05797,40,0.0014493,1000000,-12.1009836,-77.0367711,-12.1004924,-77.0365937
1645,14096352,Conquistadores,134252763,108037776,36685,372,0.0525363,40,0.0013134,1000000,-12.1004924,-77.0365937,-12.1000487,-77.0364281
1646,14096352,Conquistadores,108037776,134252761,372,62460,0.0567426,40,0.0014186,1000000,-12.1000487,-77.0364281,-12.0995427,-77.0363605
1647,14096352,Conquistadores,134252761,108041417,62460,373,0.0543212,40,0.001358,1000000,-12.0995427,-77.0363605,-12.0990573,-77.0363041
1648,14096352,Conquistadores,108041417,1760085349,373,82426,0.0570842,40,0.0014271,1000000,-12.0990573,-77.0363041,-12.0985531,-77.0362053
1649,14096352,Conquistadores,1760085349,134252760,82426,1247,0.0595467,40,0.0014887,1000000,-12.0985531,-77.0362053,-12.0980244,-77.0361182
1650,14096352,Conquistadores,134252760,262908584,1247,374,0.1685048,40,0.0042126,1000000,-12.0980244,-77.0361182,-12.0966348,-77.0355081
1651,14096487,Los Libertadores,134254604,1273730177,375,32228,0.0792387,40,0.001981,1000000,-12.0989847,-77.0370308,-12.0996826,-77.0371777
1652,14096487,Los Libertadores,1273730177,108037777,32228,376,0.0308772,40,0.0007719,1000000,-12.0996826,-77.0371777,-12.099959,-77.037205
1653,14096487,Los Libertadores,108037777,108029282,376,377,0.1089262,40,0.0027232,1000000,-12.099959,-77.037205,-12.1009325,-77.0373166
1654,14096487,Los Libertadores,108029282,108029956,377,378,0.112975,40,0.0028244,1000000,-12.1009325,-77.0373166,-12.1019396,-77.0374539
1655,14096487,Los Libertadores,108029956,108031679,378,51852,0.1140272,40,0.0028507,1000000,-12.1019396,-77.0374539,-12.1029551,-77.0375998
1656,14096487,Los Libertadores,108031679,134254601,51852,645,0.1130928,40,0.0028273,1000000,-12.1029551,-77.0375998,-12.1039621,-77.0377458
1657,14096487,Los Libertadores,134254601,134254600,645,640,0.1155268,40,0.0028882,1000000,-12.1039621,-77.0377458,-12.1049944,-77.0378659
1658,14096487,Los Libertadores,134254600,134254598,640,379,0.220449,40,0.0055112,1000000,-12.1049944,-77.0378659,-12.1069661,-77.0380777
1659,14103088,Llano Zapata,134252779,262572048,380,630,0.0727346,40,0.0018184,1000000,-12.1084276,-77.0370239,-12.1085863,-77.0376691
1660,14103088,Llano Zapata,262572048,134380226,630,10657,0.0735336,40,0.0018383,1000000,-12.1085863,-77.0376691,-12.1089655,-77.0382168
1661,14103088,Llano Zapata,134380226,1431652253,10657,62480,0.1331337,40,0.0033283,1000000,-12.1089655,-77.0382168,-12.109802,-77.0390929
1662,14103088,Llano Zapata,1431652253,134381516,62480,385,0.1307694,40,0.0032692,1000000,-12.109802,-77.0390929,-12.1106255,-77.0399516
1663,14103088,Llano Zapata,134381516,134381515,385,381,0.1333159,40,0.0033329,1000000,-12.1106255,-77.0399516,-12.1114563,-77.0408357
1664,14103104,Mariscal Sucre,108237813,262726656,382,991,0.0834322,40,0.0020858,1000000,-12.1131619,-77.0391178,-12.1126313,-77.0396604
1665,14103104,Mariscal Sucre,262726656,134381829,991,970,0.0718915,40,0.0017973,1000000,-12.1126313,-77.0396604,-12.1121696,-77.0401233
1666,14103104,Mariscal Sucre,134381829,134381515,970,381,0.110859,40,0.0027715,1000000,-12.1121696,-77.0401233,-12.1114563,-77.0408357
1667,14103104,Mariscal Sucre,134381515,1273796741,381,38570,0.0113204,40,0.000283,1000000,-12.1114563,-77.0408357,-12.1113787,-77.0409031
1668,14103104,Mariscal Sucre,1273796741,134381827,38570,627,0.0976546,40,0.0024414,1000000,-12.1113787,-77.0409031,-12.1107346,-77.0415137
1669,14103104,Mariscal Sucre,134381827,134381826,627,10661,0.1102573,40,0.0027564,1000000,-12.1107346,-77.0415137,-12.1100465,-77.0422439
1670,14103104,Mariscal Sucre,134381826,134381825,10661,383,0.077341,40,0.0019335,1000000,-12.1100465,-77.0422439,-12.1095262,-77.042716
1671,14103110,Vanderghen,262725645,262725646,384,10660,0.0765371,40,0.0019134,1000000,-12.1087122,-77.0418662,-12.1091989,-77.0413684
1672,14103110,Vanderghen,262725646,262571583,10660,628,0.1117795,40,0.0027945,1000000,-12.1091989,-77.0413684,-12.1099207,-77.0406528
1673,14103110,Vanderghen,262571583,134381516,628,385,0.1093326,40,0.0027333,1000000,-12.1099207,-77.0406528,-12.1106255,-77.0399516
1674,14103110,Vanderghen,134381516,134381517,385,971,0.1074469,40,0.0026862,1000000,-12.1106255,-77.0399516,-12.1113302,-77.0392754
1675,14103110,Vanderghen,134381517,108237815,971,386,0.137315,40,0.0034329,1000000,-12.1113302,-77.0392754,-12.112207,-77.038386
